PC1,PC2,PC3,PC4,PC5,sample_id,accession,keloid_binary,processed_modality
-1.7560711918411052,0.1672730969975318,0.11996078726557592,0.05831449141688232,-0.822608871687469,GSM194104,GSE7890,keloid,microarray
0.24287147002831275,2.390877039921933,-3.342327581069274,-0.4921310998135962,1.0016150730206557,GSM194105,GSE7890,keloid,microarray
1.5737277517071726,-0.6027865968668003,-0.6659406602074209,0.934613516500309,0.6199859932591194,GSM194106,GSE7890,keloid,microarray
0.6731618236453281,-0.23750575630446152,-0.7082597451819174,0.14333195796119766,0.1398897343784058,GSM194107,GSE7890,keloid,microarray
-1.1171026961239283,0.46548193200232213,0.052976813293656465,-0.5141037202891124,1.0674531401172855,GSM194108,GSE7890,keloid,microarray
3.129155386399768,-1.30283029669976,-0.3692976488201033,1.0339369966309002,1.2568343763796843,GSM194109,GSE7890,keloid,microarray
0.8676943978143721,0.1360189658469093,0.3990420182102708,0.08011549067974753,1.3941021803213778,GSM194110,GSE7890,keloid,microarray
0.9737424402818162,-0.6341372890450071,0.40202863035052994,-0.3293300129732343,1.5561024063119135,GSM194111,GSE7890,keloid,microarray
-0.8161969578976066,0.6516311328781429,1.7057157776411276,-0.12678620001432345,-1.1089996202610346,GSM194112,GSE7890,keloid,microarray
0.10473071768299702,2.1114815703715246,-2.2363323695901127,-0.711452921075363,0.5570118059107811,GSM194113,GSE7890,keloid,microarray
-0.9822996574469874,-0.5167184872458203,-0.006422539498117199,0.3021007392246831,-0.9424677712319159,GSM194114,GSE7890,non_keloid,microarray
-1.2108552103405603,-0.009353890103966036,0.5332416149881384,-0.3355553550109842,-0.7012489849228482,GSM194115,GSE7890,non_keloid,microarray
-1.3431523876192424,0.2142325520060136,0.9409196661950087,0.17781017851031813,-0.599173593013284,GSM194116,GSE7890,non_keloid,microarray
-2.684438579278867,0.23950430778107737,0.872753462662747,-0.6187274242841334,-0.3253850268548062,GSM194117,GSE7890,non_keloid,microarray
-1.7584011181628567,-0.583251618261126,0.5264200958437079,-0.8693922899732129,-0.32828104406286157,GSM194118,GSE7890,non_keloid,microarray
0.4502566410966382,-0.7591640852045304,0.4733465796882455,0.32703194993591445,-0.31352042156076354,GSM194119,GSE7890,non_keloid,microarray
0.04243358072539279,-0.4385389367565017,0.6884980058081029,-0.16224130531646863,-1.5568321458371235,GSM194120,GSE7890,non_keloid,microarray
1.493273481824011,-0.1619730484422731,0.5297137815073489,0.8927866003000716,-1.123744738186377,GSM194121,GSE7890,non_keloid,microarray
2.1174701075053575,-1.1302405928752115,0.08396331091248793,0.20967840759040662,0.22926750791926803,GSM194122,GSE7890,non_keloid,microarray
-1.6354355089138206,2.0474552591966275,-2.0899544000413597,0.5673112290542541,-0.6616299306542174,GSM2432365,GSE92566,keloid,microarray
2.2406318536765912,0.07739420427818185,0.6833905565203036,-0.8238945867137867,0.04555343007432466,GSM2432366,GSE92566,keloid,microarray
-2.0423694455219206,0.13031691461872585,-1.5227455016944493,0.1571061303903869,0.1489226387770339,GSM2432367,GSE92566,keloid,microarray
0.5769109237018032,-0.6514828023260402,1.1572038286762965,-0.34099923276981875,0.316405365055942,GSM2432368,GSE92566,keloid,microarray
1.899610864065372,-1.019023661344307,1.2200398237704189,0.12959312902824321,-0.5627509294981848,GSM2432369,GSE92566,keloid,microarray
-3.519283054065744,-0.9036651255487577,0.31246437596941545,0.05081998876440794,0.4596926784730872,GSM2432370,GSE92566,keloid,microarray
2.4799343670577256,0.31900521112557895,0.23960131679938748,0.2600633422463174,0.25380674777201495,GSM2432371,GSE92566,keloid,microarray
-0.785029720484582,-0.6328843221175057,0.7465236998354181,-0.4243031996295989,-0.2566468942216787,GSM2396556,GSE90051,exclude,microarray
-1.6599401108302214,0.05195950804628111,1.0033389662250647,-0.35438295711585466,-0.5947148906975622,GSM2396557,GSE90051,exclude,microarray
1.5746001321908822,-0.8883453998749636,-0.5239429441370796,1.2667954014520433,1.0797217386194131,GSM2396558,GSE90051,exclude,microarray
4.410051827744103,-0.35059394075904476,1.3845771757559011,0.3123856416542136,-0.342758879433589,GSM2396559,GSE90051,exclude,microarray
-0.044090836239858926,-0.8701348620209268,0.509989212678971,-0.0762211023011836,0.2754116689572895,GSM2396560,GSE90051,exclude,microarray
-2.3417520649919887,1.092423877463117,-1.5770986529974447,-0.6205189498466469,0.04516130774045757,GSM2396561,GSE90051,exclude,microarray
-1.1538392273883336,1.5975751392630428,-1.5433874573608306,-0.10375483421297119,-0.20617405096432798,GSM2396562,GSE90051,exclude,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081582,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081583,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081584,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081585,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081586,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081587,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081588,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081589,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081590,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081591,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081592,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081593,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081594,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081595,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081596,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081597,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081598,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081599,GSE44270,keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081600,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081601,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081602,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081603,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081604,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081605,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081606,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081607,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081608,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081609,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081610,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081611,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081612,GSE44270,non_keloid,microarray
-8.296323189463521e-17,-1.0759021579297416e-16,-9.146346568631414e-17,3.1117692250873403e-18,1.3939495810076864e-16,GSM1081613,GSE44270,non_keloid,microarray
2.3497156605497764,2.649838208054368,0.3565224491653825,4.082278638953627,0.8290981555088351,GSM71671,GSE3189,exclude,microarray
2.7628247387622373,0.5497017852997079,2.4993022157067384,1.4577742445267288,1.7787038254168217,GSM71672,GSE3189,exclude,microarray
1.8658118476693095,3.061417708740335,3.3460687014406827,2.230963079046286,0.033047754835797534,GSM71673,GSE3189,exclude,microarray
1.7725016457299825,2.041537518475048,1.1492849007966428,3.1096829930729157,0.5790319450125994,GSM71674,GSE3189,exclude,microarray
1.3047503300270347,0.9194699836301016,2.072996301909399,1.548723356261231,-0.3521985595485,GSM71675,GSE3189,exclude,microarray
2.106493221197062,0.5054594895721078,0.12558970966681626,1.7818419135118089,-0.36991624179600735,GSM71676,GSE3189,exclude,microarray
-0.35450048554036884,0.1229960991988945,0.47780713501304956,2.191431529372674,0.25138384428060034,GSM71677,GSE3189,exclude,microarray
-0.6410269243746429,0.6078996831578063,-1.1227480663585638,-0.6717265045604617,-0.9577933555249939,GSM71678,GSE3189,exclude,microarray
-1.2639589025142592,-0.14593145428748555,-0.8147608807768514,-0.6313321779695789,0.029090459181195263,GSM71679,GSE3189,exclude,microarray
6.451261589437174,4.3262297774588205,-1.9150233039231974,4.4330541056553,0.08633748967027195,GSM71680,GSE3189,exclude,microarray
2.8410195179008144,-1.065988548816564,-0.41273735522270355,0.25045692652204465,0.2854209114658227,GSM71681,GSE3189,exclude,microarray
-0.056721675653564334,-0.1365730191775135,0.026955620799655567,-1.0367276211267542,0.5817478871674344,GSM71682,GSE3189,exclude,microarray
-1.81470436506701,-1.3173548437937708,-0.04801474272568116,-0.24489848099623163,1.172432471900092,GSM71683,GSE3189,exclude,microarray
-1.3710334813986147,-0.7202898015680712,-0.056354331001218325,0.1431372653368486,-0.2879680645875146,GSM71684,GSE3189,exclude,microarray
0.44538723340642977,-0.05781341298581328,0.12229300243512085,-0.10237355033977004,0.012609407699235064,GSM71685,GSE3189,exclude,microarray
-0.8301229992803641,-0.7607362408111783,-0.09610768246871987,-0.5005361224654673,0.7895145660997971,GSM71686,GSE3189,exclude,microarray
-0.9061751949016956,-1.1978329254711058,0.30912139156549623,0.4004230230257863,1.787652143658565,GSM71687,GSE3189,exclude,microarray
-0.943814864099049,-0.8169116769293514,-0.3432611159510795,-0.05121603478051617,0.5877857843465539,GSM71688,GSE3189,exclude,microarray
-0.459765974992821,-1.1162100353911237,0.30200459159308507,-0.43667326240328336,1.6941539167698965,GSM71689,GSE3189,exclude,microarray
1.143355532775096,0.02075554467860114,-0.8158226102713222,-1.8784055720654418,1.8204473232519016,GSM71690,GSE3189,exclude,microarray
-1.4051979335945628,-1.0396220849633673,-0.4889028606619424,-0.29891923958404903,1.586330776403355,GSM71691,GSE3189,exclude,microarray
-0.5160518787203192,-0.3370230549319015,1.4495268512724846,0.3371281353917938,1.4490475992332528,GSM71692,GSE3189,exclude,microarray
-1.5865898830125154,-1.091947536975508,0.2068892514946705,-0.17495947979563214,1.6094042143129526,GSM71693,GSE3189,exclude,microarray
-1.987212110189733,-0.15143759786110098,0.8348246223919078,0.31712382678170364,-0.3248394787327992,GSM71694,GSE3189,exclude,microarray
-0.30347890919589177,-0.3133772774157919,0.05406608015256425,-0.8192580199508752,1.1294189475581182,GSM71695,GSE3189,exclude,microarray
-0.7867895480818053,-0.12497744374028699,0.22925277724327028,-0.08916744185821217,-1.026495761302746,GSM71696,GSE3189,exclude,microarray
-0.3750420438477228,-0.21315522110404783,-0.1030849576673883,-0.7575987466036213,-0.6152983360521006,GSM71697,GSE3189,exclude,microarray
-0.40089033431947213,-0.0780944187985678,-0.06658437137699719,-0.20988218849443102,0.2237470425590063,GSM71698,GSE3189,exclude,microarray
-0.009741730054422006,1.2356812939756123,-1.3872343621367644,-1.0308107796537715,0.20881329306031285,GSM71699,GSE3189,exclude,microarray
-0.5863932763523797,-0.3324274909960738,-0.3784021872531226,-0.812783190571045,0.08785536195775992,GSM71700,GSE3189,exclude,microarray
-1.0756833329185207,0.06571094351300466,0.44186042313092405,0.4580276631318825,-0.5870455398027864,GSM71701,GSE3189,exclude,microarray
0.19214060817744216,0.6526244463477516,-0.47385334223008274,-1.1124445314304894,-0.609007776668509,GSM71702,GSE3189,exclude,microarray
-1.0400230912582802,-0.5040281882286352,-0.7476678113405676,-0.19951343673247007,-0.030850091254076697,GSM71703,GSE3189,exclude,microarray
-0.7411574339419049,-0.009907317480081666,0.09018028989801215,-0.30814116591421115,-0.9041923232411372,GSM71704,GSE3189,exclude,microarray
-0.482094934917305,-0.06864547412508709,0.07254274720814746,-0.38152480270844163,-0.49864060290920437,GSM71705,GSE3189,exclude,microarray
-1.7469091519554414,-0.511848896187612,0.07675250409892947,0.30700660943050045,-0.6649176421236231,GSM71706,GSE3189,exclude,microarray
-1.7311203198080163,-0.14705396735851664,0.0077697122846104435,0.13928990364588323,-1.1408999191215674,GSM71707,GSE3189,exclude,microarray
